Log_ID,Tower_Region,Network_Generation,Download_Speed_Mbps,Server_Crash_Flag
LOG-488590 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-817406 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-993093 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-781503 ,Sambalpur_Town,5G,9999.0,False
LOG-106154 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-777164 ,Bhubaneswar_DLF,4G,173.57966178872377,True
LOG-164288 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-151195 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-382725 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-545864 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-392231 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-805290 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-264053 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-693586 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-932599 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-830664 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-536624 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-139499 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-487960 ,Cuttack_LinkRoad,4G,-50.0,False
LOG-545485 ,Rourkela_Sector-5,5G,9999.0,False
LOG-793919 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-345198 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-567535 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-867285 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-720635 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-410931 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-397632 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-436585 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-830023 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-122431 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-423825 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-294555 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-747008 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-673441 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-368512 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-998792 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-276076 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-319724 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-999187 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-681273 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-936501 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-414470 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-733025 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-836421 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-778758 ,Cuttack_LinkRoad,5G,9999.0,False
LOG-853753 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-150861 ,Rourkela_Sector-5,5G,-50.0,False
LOG-438041 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-312977 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-751406 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-955009 ,Sambalpur_Town,5G,173.57966178872377,True
LOG-821001 ,Sambalpur_Town,3G,173.57966178872377,False
LOG-109078 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-424912 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-675335 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-958058 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-944092 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-859746 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-495141 ,Rourkela_Sector-5,5G,173.57966178872377,True
LOG-315048 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-860581 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-742120 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-749438 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-257087 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-133320 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-427025 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-715115 ,Cuttack_LinkRoad,3G,173.57966178872377,False
LOG-613287 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-464359 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-359931 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-506845 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-947982 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-649114 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-200734 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-257702 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-854122 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-277235 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-198511 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-373797 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-783321 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-706229 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-829497 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-920094 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-198818 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-252360 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-877915 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-719369 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-661165 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-473706 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-311957 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-172715 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-241398 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-734379 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-619052 ,Sambalpur_Town,3G,173.57966178872377,False
LOG-232632 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-965580 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-183186 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-787250 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-251094 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-694604 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-128380 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-734486 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-364500 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-170326 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-978879 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-739282 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-320971 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-906481 ,Bhubaneswar_DLF,5G,173.57966178872377,True
LOG-568933 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-991793 ,Rourkela_Sector-5,4G,173.57966178872377,True
LOG-902514 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-887093 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-268484 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-889352 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-584410 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-869666 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-441705 ,Rourkela_Sector-5,3G,173.57966178872377,False
LOG-895378 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-325314 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-538716 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-859900 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-902741 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-679518 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-998254 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-591872 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-616998 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-619984 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-565757 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-474484 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-608062 ,Rourkela_Sector-5,4G,9999.0,False
LOG-683609 ,Cuttack_LinkRoad,5G,173.57966178872377,True
LOG-232028 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-331447 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-960563 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-541124 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-912395 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-726045 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-532659 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-985691 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-401207 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-476369 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-478544 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-442962 ,Cuttack_LinkRoad,3G,173.57966178872377,False
LOG-366847 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-820488 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-696387 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-519065 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-787220 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-131585 ,Rourkela_Sector-5,3G,173.57966178872377,False
LOG-515231 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-667873 ,Cuttack_LinkRoad,3G,173.57966178872377,False
LOG-389102 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-388161 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-486821 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-915858 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-379922 ,Rourkela_Sector-5,5G,9999.0,False
LOG-800601 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-142229 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-186652 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-349474 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-803724 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-360116 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-971310 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-943488 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-620985 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-119975 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-257795 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-516495 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-309373 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-297133 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-974829 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-804513 ,Rourkela_Sector-5,3G,173.57966178872377,False
LOG-395286 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-913348 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-688612 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-276037 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-488076 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-760008 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-790493 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-720347 ,Bhubaneswar_DLF,3G,-50.0,False
LOG-722605 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-825495 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-397190 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-540280 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-201459 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-861985 ,Cuttack_LinkRoad,5G,173.57966178872377,True
LOG-300422 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-932325 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-201520 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-685560 ,Sambalpur_Town,5G,-50.0,False
LOG-847512 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-616123 ,Cuttack_LinkRoad,3G,173.57966178872377,False
LOG-429793 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-426818 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-244832 ,Cuttack_LinkRoad,5G,-50.0,False
LOG-252999 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-448619 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-161367 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-853315 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-505804 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-857038 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-335806 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-807593 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-144738 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-657685 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-444333 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-438511 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-302332 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-482729 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-963051 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-211453 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-119816 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-869299 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-965962 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-516715 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-471000 ,Bhubaneswar_DLF,4G,9999.0,False
LOG-313567 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-614933 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-695923 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-994235 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-316184 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-398090 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-417348 ,Rourkela_Sector-5,3G,173.57966178872377,True
LOG-282958 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-377707 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-192324 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-323536 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-857232 ,Bhubaneswar_DLF,4G,173.57966178872377,True
LOG-371991 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-126155 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-441815 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-741179 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-969742 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-560494 ,Bhubaneswar_DLF,5G,-50.0,False
LOG-249381 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-231691 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-576410 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-543324 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-134707 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-618477 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-967969 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-821864 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-802974 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-846788 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-453299 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-886713 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-258492 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-574112 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-270102 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-494274 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-317285 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-438404 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-259476 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-858842 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-260928 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-764560 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-950610 ,Sambalpur_Town,3G,173.57966178872377,False
LOG-396141 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-743561 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-796595 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-348500 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-790417 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-232311 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-859034 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-345546 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-296733 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-751233 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-669560 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-975825 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-947644 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-246470 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-744318 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-418647 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-106570 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-430929 ,Cuttack_LinkRoad,4G,173.57966178872377,True
LOG-633398 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-599115 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-179141 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-112115 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-139062 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-909343 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-728349 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-394700 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-490479 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-626257 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-930185 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-497686 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-221863 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-896657 ,Cuttack_LinkRoad,5G,173.57966178872377,True
LOG-601076 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-747296 ,Sambalpur_Town,3G,173.57966178872377,False
LOG-600726 ,Cuttack_LinkRoad,5G,9999.0,True
LOG-778556 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-730111 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-900101 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-734965 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-871246 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-148320 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-596758 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-246649 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-225354 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-712297 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-881725 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-548625 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-128625 ,Rourkela_Sector-5,4G,173.57966178872377,True
LOG-836400 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-386233 ,Bhubaneswar_DLF,5G,173.57966178872377,True
LOG-136487 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-559054 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-328071 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-996880 ,Cuttack_LinkRoad,3G,173.57966178872377,False
LOG-588011 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-412282 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-273895 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-530424 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-416205 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-201376 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-525106 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-965566 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-933487 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-867629 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-381652 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-572132 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-258056 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-734457 ,Bhubaneswar_DLF,5G,173.57966178872377,True
LOG-894557 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-660347 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-562785 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-727697 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-599653 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-629992 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-828744 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-842488 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-735567 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-782568 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-742804 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-622828 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-578366 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-821384 ,Rourkela_Sector-5,3G,173.57966178872377,False
LOG-519139 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-619777 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-476188 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-332549 ,Rourkela_Sector-5,4G,173.57966178872377,True
LOG-653453 ,Rourkela_Sector-5,5G,9999.0,False
LOG-691491 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-584965 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-890546 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-136321 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-435441 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-983084 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-985736 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-345014 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-256498 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-117772 ,Rourkela_Sector-5,5G,173.57966178872377,True
LOG-990186 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-890144 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-494583 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-338389 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-739430 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-716024 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-151924 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-628014 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-451296 ,Cuttack_LinkRoad,4G,173.57966178872377,False
LOG-127723 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-858470 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-986926 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-764468 ,Cuttack_LinkRoad,3G,173.57966178872377,False
LOG-308786 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-659931 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-786684 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-990328 ,Sambalpur_Town,4G,173.57966178872377,True
LOG-314432 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-239999 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-980112 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-458690 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-179973 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-949881 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-734122 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-860674 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-553449 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-387681 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-594509 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-964008 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-731810 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-646900 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-325049 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-368615 ,Bhubaneswar_DLF,4G,173.57966178872377,False
LOG-266703 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-864357 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-847419 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-131348 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-295804 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-887609 ,Sambalpur_Town,4G,173.57966178872377,False
LOG-235832 ,Bhubaneswar_DLF,5G,-50.0,False
LOG-394923 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-383780 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-706177 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-153551 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-504772 ,Sambalpur_Town,5G,173.57966178872377,False
LOG-766923 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-671107 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-435914 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-520182 ,Rourkela_Sector-5,4G,173.57966178872377,False
LOG-312781 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-553105 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-782347 ,Bhubaneswar_DLF,5G,173.57966178872377,False
LOG-965146 ,Rourkela_Sector-5,5G,173.57966178872377,False
LOG-813708 ,Cuttack_LinkRoad,5G,173.57966178872377,False
LOG-648884 ,Rourkela_Sector-5,4G,173.57966178872377,False
